,,,,,,,X,,,,,,,Y,
Energy,Dispersion,SigmaXY,ThetaPhi,Emittance,Focus,Plane,FWHM X,mean X,stdev X,FWHM Y,mean Y,stdev Y
127.977,1.382,0.01,0.5,0.015,positive,1,0.5288330639738508,50.049954033816356,0.22457663664593627,0.5296557435147162,50.05099125072687,0.2249259994541856,
69.395,1.081,15.0,0.01,0.15,positive,2,36.40228514511689,50.06025386481517,15.458758767248552,36.24058928116164,49.95510625064519,15.390092271599134,
234.635,0.666,0.01,11.0,0.11,positive,4,14.742597683138952,50.102232303014254,6.260658095438658,14.705944397663783,50.04694270759496,6.245092745737975,
195.932,1.106,3.0,0.01,0.093,positive,3,-7.517660692159045,50.073109601326266,-3.1924837320192987,-7.41748706888672,50.04918298649571,-3.149943548873246,
234.635,0.666,0.1,0.01,0.002,positive,1,-0.35382512365661517,50.04951559860861,-0.15025697454417156,-0.3482964491429704,50.05162696745638,-0.1479091426630586,
234.635,0.666,0.01,7.0,0.217,positive,2,-6.192261951133286,50.07170910317001,-2.629633918436082,-6.12334082666885,50.001862137756206,-2.6003655625398547,
69.395,1.081,0.01,3.0,0.03,positive,3,3.861816967773592,50.04241073432238,1.6399766297662612,3.904432422922877,50.05305672010829,1.6580739013601482,
127.977,1.382,0.01,3.0,0.06,positive,3,-3.528013895332557,50.05407256119596,-1.4982223098915224,-3.5696554735899677,50.04285347021346,-1.5159060105274196,
234.635,0.666,0.5,0.01,0.005,positive,3,-1.373458062265484,50.04749208393998,-0.5832589019303057,-1.379299058212825,50.04909910643235,-0.5857393656415938,
195.932,1.106,0.5,0.01,0.015,positive,3,1.429727321378917,50.048159707186386,0.607154459562985,1.438159535173592,50.05113192294171,0.6107353215447563,
157.141,1.335,0.01,0.5,0.005,positive,1,-0.4584614015992383,50.04961652346913,-0.19469228877154676,-0.45956599742101023,50.04924865362156,-0.19516137142050716,
234.635,0.666,1.0,0.1,0.01,positive,1,-2.4269421085366307,50.04784926790157,-1.0306361935351753,-2.4541670738191015,50.028215028067805,-1.0421976702136493,
69.395,1.081,0.01,7.0,0.21,positive,2,6.2277725353978175,50.078855020475615,2.6447140034813224,6.204505895472074,50.05395269104591,2.6348334871208063,
98.736,1.311,0.1,0.01,0.003,positive,4,-1.8596411900872127,50.05681870332197,-0.7897236241240074,-1.8674202882812727,50.056078608494126,-0.793027131085983,
69.395,1.081,0.01,0.5,0.0025,positive,1,-0.8281201451736863,50.051073026476786,-0.35167323983934357,-0.8278008452477895,50.050793927869265,-0.35153764449116254,
234.635,0.666,0.01,15.0,0.45,positive,1,9.257768508690138,50.01130152036,3.9314457740318236,9.23400066652738,50.082360232630364,3.9213524148663925,
69.395,1.081,0.01,1.0,0.01,positive,3,2.2485885780063315,50.05446529689685,0.9548957779880803,2.222881590498658,50.047479591521586,0.9439789326051716,
98.736,1.311,0.01,11.0,0.22,positive,1,6.774896984395491,50.04794533549727,2.8770583422776843,6.809457487396801,50.03754947864668,2.8917349615240364,
157.141,1.335,1.0,0.01,0.03,positive,5,2.945923508266952,50.03987543130845,1.251029177962864,2.9575122533411498,50.0529217082923,1.2559505067696406,
195.932,1.106,0.01,15.0,0.465,positive,2,12.866700891067651,50.08342812724177,5.464031293981506,12.894144961104645,50.043096055597054,5.475685816674302,
234.635,0.666,0.01,7.0,0.07,positive,1,4.294775392520384,50.051751737689685,1.8238387092408628,4.293831263666878,50.04559348410905,1.8234377712191598,
195.932,1.106,0.01,11.0,0.011,positive,2,-9.463999980373234,50.058698264529234,-4.019024961938693,-9.463680013592953,50.03329879659336,-4.018889083401118,
127.977,1.382,7.0,0.01,0.14,positive,3,17.371493854296936,49.97610038188641,7.377057013035899,17.12185804381506,50.05752855778335,7.271045542642712,
127.977,1.382,1.0,0.1,0.01,positive,2,2.458316065131308,50.05685781687758,1.043959599597124,2.5084504697324403,50.02818079668923,1.0652499022135384,
98.736,1.311,15.0,0.01,0.015,positive,4,36.53483088219438,50.10295053323949,15.515046238404272,36.398174367467526,50.00665731059693,15.457013065851676,
127.977,1.382,0.01,7.0,0.07,positive,5,11.295237682053102,49.970204583745144,4.796686632432946,11.361390809782982,50.10337754444908,4.82477951833828,
157.141,1.335,0.01,0.1,0.0001,positive,2,-0.5894466050833097,50.04558815882799,-0.250317056685625,-0.5941238554279649,50.06124806725921,-0.25230331893492647,
127.977,1.382,0.01,0.1,0.002,positive,2,0.7115662586371726,50.04919836219295,0.30217694013808927,0.7147384037606063,50.048675319336624,0.3035240376085469,
195.932,1.106,0.01,0.5,0.0025,positive,5,-1.4814002693776458,50.055432950129585,-0.629098126965197,-1.4790593767705604,50.063703522429336,-0.6281040329414644,
69.395,1.081,0.01,0.1,0.0001,positive,5,3.397657002175373,50.057165562857854,1.442864363077702,3.4156386302875084,50.050870369426164,1.450500522459448,
234.635,0.666,7.0,0.01,0.217,positive,2,17.17615014187587,50.01356644282148,7.294101470135836,17.072784281672966,50.00982469319883,7.250205657241789,
195.932,1.106,1.0,0.01,0.03,positive,3,2.622849930886399,50.03333985456517,1.113831293904535,2.571777264595424,50.046256852790286,1.0921425448426296,
127.977,1.382,3.0,0.01,0.093,positive,5,7.676128627214085,50.01748841754508,3.259779440807748,7.611575695455655,50.04028055074618,3.232366101348588,
234.635,0.666,0.01,15.0,0.3,positive,1,-9.18724282826366,49.96952983173143,-3.9014960201561317,-9.288725895551462,50.04231764592386,-3.9445922777099804,
234.635,0.666,1.0,0.01,0.015,positive,4,2.625929580004538,50.05650992071272,1.1151391116037617,2.619501281858024,50.05112003747219,1.112409241488884,
98.736,1.311,7.0,0.01,0.105,positive,1,17.272601993747163,50.093313090696455,7.335061149034807,17.119397248788566,49.98432563631634,7.2700005303161905,
234.635,0.666,0.01,15.0,0.465,positive,1,-9.238061149400055,50.02527842562573,-3.9230767578563173,-9.204246572100264,50.061118500765,-3.9087169067862506,
69.395,1.081,1.0,0.01,0.005,positive,5,4.237583121224983,50.04510364877173,1.7995511810875586,4.273966146246386,50.04641145088526,1.815001760763711,
234.635,0.666,1.0,0.01,0.031,positive,3,-2.557457497245254,50.04126687872797,-1.0860614477854824,-2.5536181085542293,50.04999822447867,-1.0844309956489848,
157.141,1.335,11.0,0.01,0.33,positive,5,26.65104829120787,50.13082597182204,11.317754497710155,27.072014255861944,50.12849755477105,11.496523804935427,
127.977,1.382,7.0,0.01,0.21,positive,4,17.259354893913798,49.889544913695,7.329435575808476,17.371537048117137,49.94095785507196,7.377075355918608,
98.736,1.311,3.0,0.01,0.093,positive,5,7.9085496566474305,50.02672991098218,3.358480404555559,7.829659546846425,50.063555140193756,3.324978574336005,
234.635,0.666,0.01,0.5,0.0155,positive,1,-0.4033099137360619,50.05208544004249,-0.17127140892477574,-0.3975365368371772,50.050312383519525,-0.16881966062390744,
69.395,1.081,11.0,0.01,0.165,positive,2,26.871144473592388,49.95914349632635,11.411221536263117,26.73684549601704,50.04222330504239,11.354189526081637,
98.736,1.311,0.5,0.01,0.005,positive,1,-1.3596877563011451,50.05184076339739,-0.5774111416261021,-1.3722764728642258,50.04749963818972,-0.5827571228402522,
98.736,1.311,15.0,0.01,0.015,positive,5,36.34851280046329,50.07452889825299,15.435923560584037,36.32007426998999,49.98704144600811,15.423846725832338,
98.736,1.311,7.0,0.01,0.007,positive,5,17.29926627224993,50.118902237331994,7.346384521933892,17.384825381292586,50.01757876351133,7.382718439482159,
157.141,1.335,0.01,3.0,0.015,positive,3,3.4525870907292693,50.05029095909591,1.466191222494169,3.459023233976492,50.056046299375986,1.4689244241449346,
195.932,1.106,7.0,0.01,0.217,positive,4,17.479188784061893,49.947746872334086,7.422791228156061,17.341993375237347,50.07234888618592,7.364529206402815,
234.635,0.666,3.0,0.01,0.045,positive,5,-7.548993081927071,50.0353974555584,-3.2057894861249663,-7.380097144035381,50.06437705413388,-3.1340653745691274,
195.932,1.106,11.0,0.01,0.33,positive,4,27.173959403000737,50.04545309587955,11.539816291405103,26.75720264164378,50.092776650479244,11.362834483456675,
98.736,1.311,0.1,0.01,0.0031,positive,3,-1.3751478571821791,50.05430512420619,-0.5839764978691095,-1.3781162486557172,50.04966249596169,-0.5852370683946481,
98.736,1.311,0.01,0.5,0.005,positive,2,1.003586666096347,50.051214608629294,0.42618764485151484,1.0094581510733385,50.04929017304678,0.42868105617179314,
127.977,1.382,0.01,1.0,0.02,positive,4,1.9727877676730639,50.04908450973994,0.8377729606221607,1.982835488811843,50.0524810177897,0.8420398712467483,
127.977,1.382,1.0,0.01,0.005,positive,5,-3.139348747349183,50.051590411462506,-1.3331700133128856,-3.1098800209467305,50.05989631148275,-1.3206556909065443,
127.977,1.382,0.01,1.0,0.01,positive,3,1.5282332003740957,50.056222981538546,0.6489864108943841,1.5318401088563893,50.045260780511136,0.6505181369357862,
234.635,0.666,0.01,11.0,0.011,positive,3,-12.340862315375338,50.069306123518274,-5.240726310249421,-12.133917576818934,50.03210321721188,-5.1528442232117095,
127.977,1.382,0.01,15.0,0.015,positive,1,9.132551459126216,50.07637143552153,3.878270536404882,9.129048584143876,50.0380374878654,3.8767829896992847,
157.141,1.335,0.01,0.1,0.0015,positive,3,-0.8578850844921824,50.05658691725781,-0.3643133533600231,-0.8725108552890851,50.04888384428087,-0.37052439922247543,
98.736,1.311,0.01,7.0,0.105,positive,5,11.448187727741695,50.01190856257459,4.861639089409587,11.509727100329485,50.02965741478622,4.887772677225024,
98.736,1.311,0.01,3.0,0.03,positive,3,3.628391878472234,50.05228765811705,1.5408492774215365,3.6455915158263648,50.059190977506006,1.548153353077274,
98.736,1.311,0.01,0.5,0.015,positive,2,1.0087576478215947,50.055560469313384,0.4283835772981123,1.0138105244678215,50.05237200398794,0.4305293547086044,
234.635,0.666,0.01,0.1,0.0031,positive,4,-0.8090074319512095,50.04528429416198,-0.3435567487477533,0.8076350678684149,50.052248034531075,0.34297395442008444,
157.141,1.335,0.01,1.0,0.031,positive,2,1.0537771411805383,50.05152935312316,0.44750175861242497,1.057882698156061,50.047584824436264,0.4492452429743761,
195.932,1.106,0.1,0.1,0.01,positive,3,-0.6923533552131571,50.048730846951685,-0.29401790182315146,-0.7366113401941374,50.05051645901576,-0.31281269755144275,
157.141,1.335,0.01,0.5,0.005,positive,2,0.7221017645659911,50.05263806187465,0.3066509956539796,-0.7320026296193758,50.04772519456244,-0.31085554171028357,
157.141,1.335,11.0,0.01,0.055,positive,1,26.955509834407398,49.985920293342566,11.447048511299217,26.981823440210672,50.154570758292216,11.458222965946439,
98.736,1.311,0.01,15.0,0.015,positive,1,-9.136245930683668,50.079380443350644,-3.879839447377131,-9.313620642349028,50.09802929221776,-3.9551641932856407,
98.736,1.311,0.01,1.0,0.015,positive,5,2.890082101695019,50.05102941409553,1.2273153141222266,2.9128167081958294,50.05426819753791,1.236969894766362,
195.932,1.106,0.01,7.0,0.21,positive,3,7.796537944727022,50.04153779191601,3.3109130052348488,7.725478234378977,50.03029043399504,3.280736467801502,
127.977,1.382,15.0,0.01,0.075,positive,2,36.54251106602971,50.31422390461683,15.518307739948067,36.66160671864597,50.085512306814195,15.568883437508905,
98.736,1.311,15.0,0.01,0.3,positive,5,36.571570008376106,49.98109567356363,15.530648041606977,36.48818689902684,50.07361914857686,15.495238193913217,
127.977,1.382,0.01,3.0,0.03,positive,4,4.375425052153445,50.045316728938325,1.8580877578365231,4.348193428248489,50.04619106048022,1.8465234534773607,
69.395,1.081,0.5,0.01,0.0005,positive,4,2.927855455747408,50.04540709475549,1.2433563172020587,2.9225259526014353,50.04781330272922,1.2410930663332067,
195.932,1.106,0.01,7.0,0.217,positive,4,9.551427283168794,50.02454968966046,4.056152235081023,9.627300453697444,50.04999043337947,4.088372878247598,
234.635,0.666,0.01,1.0,0.031,positive,5,-1.9241989670584936,50.04687976885911,-0.817139021173133,-1.9366179899097289,50.04975455325438,-0.8224129394894382,
98.736,1.311,0.01,1.0,0.001,positive,5,2.9134694663374576,50.05031430151433,1.2372470979860106,2.9145882435153574,50.041401629720255,1.2377222029536934,
234.635,0.666,0.1,0.01,0.0001,positive,5,1.0556869907172568,50.05070599599013,0.4483128039397217,1.0534259791303517,50.05235488208913,0.44735263255068447,
98.736,1.311,0.01,0.5,0.0155,positive,3,1.4710982688508258,50.050555111906,0.624723232907604,1.4598108579160693,50.05341219857223,0.619929870017016,
127.977,1.382,0.5,0.01,0.005,positive,2,-1.4289321710137635,50.050764308687086,-0.6068167874187886,-1.4374383903788979,50.04653071322298,-0.6104290769402488,
98.736,1.311,1.0,0.01,0.02,positive,3,2.8478494945449038,50.04984081042008,1.2093806244882384,2.8641052427897047,50.0569125752275,1.2162838639331173,
69.395,1.081,0.01,11.0,0.22,positive,3,-12.420993900349387,50.023803620214366,-5.274755350921262,-12.325454787650822,50.05182188707142,-5.234183279960431,
127.977,1.382,0.01,15.0,0.45,positive,4,20.39005542983925,50.020588342146084,8.6589330006112,20.055229174678185,50.07845427942284,8.516744171342868,
195.932,1.106,15.0,0.01,0.15,positive,2,36.48371684105773,50.0929964799294,15.493339918913593,36.62997081972679,50.04909993220132,15.555448793836755,
195.932,1.106,15.0,0.01,0.075,positive,3,36.051266055984144,49.96391834309331,15.309693415994625,36.42259044178496,50.04561857669088,15.467381706210702,
195.932,1.106,0.01,0.1,0.0015,positive,4,-0.9449379146187631,50.05058392672954,-0.4012816012479884,-0.9527085357817812,50.05700808548406,-0.4045815083156876,
98.736,1.311,7.0,0.01,0.105,positive,2,17.11789302020907,50.11460986084935,7.26936173781598,17.252555976375927,50.05761084130053,7.326548316789505,
98.736,1.311,3.0,0.01,0.06,positive,3,7.549712489280776,50.052181144031174,3.206094992899939,7.5765280681909335,50.04236300014487,3.2174826177131535,
157.141,1.335,1.0,0.01,0.02,positive,2,-2.558958727209033,50.0351364700098,-1.0866989668800038,-2.5650149288182975,50.050228184124485,-1.089270820799345,
195.932,1.106,3.0,0.01,0.015,positive,1,-7.376358647622492,50.05013784940613,-3.1324777678029947,-7.400102159349871,50.033113009738955,-3.142560794695885,
195.932,1.106,1.0,0.01,0.001,positive,3,2.580359289982377,50.05077908920831,1.0957870264915819,2.5911751248741797,50.04980357487166,1.1003801277705876,
98.736,1.311,7.0,0.01,0.14,positive,4,17.308479153944237,50.06531023391183,7.350296905870663,17.4038347051078,50.165427173237354,7.390791024761254,
195.932,1.106,7.0,0.01,0.035,positive,2,-17.031545913423358,50.02750036622796,-7.232693185588312,-16.994737720838586,50.078335785265836,-7.217062052335055,
98.736,1.311,0.01,3.0,0.015,positive,1,-1.9261614625563932,50.044257803747755,-0.8179724233720033,1.917398421318681,50.057268318814124,0.8142510707145749,
98.736,1.311,1.0,0.01,0.02,positive,5,3.4708936225784823,50.0564998736532,1.4739653569638536,3.488219447885127,50.04874718465592,1.4813230201652485,
127.977,1.382,1.0,0.01,0.001,positive,2,2.59357173330469,50.04836023147437,1.1013978823274546,2.586811096769428,50.057694194609844,1.0985268798918923,
195.932,1.106,0.01,0.1,0.003,positive,1,-0.29150768915853137,50.0493237533255,-0.12379297144493434,-0.2936242476247068,50.04987646797871,-0.12469179871951197,
157.141,1.335,0.01,15.0,0.45,positive,3,16.396011036308597,50.12299553695161,6.962804075211736,16.55065348872005,49.94251268937751,7.02847523726858,
127.977,1.382,0.01,11.0,0.055,positive,2,-9.45138397783099,50.04285922754005,-4.013667393337434,-9.508563490186214,50.057780012478815,-4.037949503221596,
98.736,1.311,7.0,0.01,0.14,positive,2,17.06634949356645,50.08105448452101,7.247473031071194,17.198366588236638,50.0559872735804,7.303536006555392,
127.977,1.382,1.0,0.1,0.01,positive,5,2.9612997345810577,50.033905472874764,1.2575589156535831,3.0203778991064296,50.02226899958309,1.2826473157407974,
234.635,0.666,7.0,0.01,0.21,positive,4,-17.417087720400573,50.10395645662396,-7.396419110073286,-17.092271862215522,50.05177361245734,-7.258481341182063,
69.395,1.081,0.01,11.0,0.22,positive,5,17.710848846472654,50.05816986645361,7.52116903621227,17.905585840112295,50.01367535527345,7.603866927175257,
127.977,1.382,0.01,15.0,0.465,positive,2,-12.843979905890775,50.0017262106424,-5.454382497830293,-12.90612568876153,49.98044346373611,-5.480773606574457,
127.977,1.382,0.5,0.01,0.015,positive,4,-1.9164864062081481,50.05027437255105,-0.8138637702599576,-1.9151711107943956,50.0580569205623,-0.8133052109709511,
157.141,1.335,0.01,3.0,0.093,positive,2,2.662902767678972,50.049434563610006,1.1308403124167539,2.690955732365896,50.05214998371939,1.1427534110607678,
98.736,1.311,1.0,0.01,0.015,positive,2,2.6927603012935335,50.06607766892381,1.1435197474492669,2.692540412739947,50.03067362045042,1.1434263685832966,
157.141,1.335,0.01,3.0,0.093,positive,5,5.113276868109765,50.03362732061353,2.1714272414259237,5.103951912809652,50.06266534858905,2.1674672638056958,
234.635,0.666,0.01,0.5,0.005,positive,3,-0.8179634858303457,50.05360984571243,-0.3473600670249472,-0.8455879446189942,50.03079662315481,-0.3590911944194812,
234.635,0.666,0.5,0.01,0.0075,positive,5,1.6439460793538847,50.043558746705955,0.6981255645294228,1.617225915960384,50.047978665690465,0.6867784593003159,
127.977,1.382,0.01,7.0,0.007,positive,5,-11.354099327884997,49.9993008674778,-4.821683084714199,-11.404033321418005,50.03534877336761,-4.842888279861562,
234.635,0.666,0.01,0.5,0.0075,positive,2,-0.590165769324265,50.050669874270945,-0.25062246021923945,-0.5881252208174588,50.05141154504945,-0.249755911677195,
157.141,1.335,11.0,0.01,0.11,positive,5,26.80490245484582,49.85426225013234,11.38309090149729,26.939766234238768,50.093582339729466,11.44036276296873,
195.932,1.106,0.01,7.0,0.105,positive,2,-5.9798179062379475,50.02811507210514,-2.539416471138928,-6.04705608764932,49.98651355570895,-2.5679701408396975,
195.932,1.106,0.01,15.0,0.3,positive,2,-12.936553025103045,50.0867766424852,-5.493695016605676,-12.825973048244151,50.026002927880725,-5.446735624360519,
98.736,1.311,0.01,3.0,0.06,positive,2,2.758889719909464,50.054874225140516,1.1716025649352233,2.7707611388957445,50.0460693572985,1.1766439353217872,
69.395,1.081,0.5,0.01,0.0155,positive,1,1.490282655002096,50.04383102399529,0.6328701609487413,1.4799343649073387,50.05112727586898,0.6284756093542291,
127.977,1.382,7.0,0.01,0.035,positive,4,17.21130531517094,50.09276719307576,7.309030624754094,17.258985287622743,50.11359752114828,7.329278617132131,
98.736,1.311,3.0,0.01,0.03,positive,3,7.562797683560787,50.05563427210281,3.211651810582974,7.481967310967676,50.06326288502839,3.1773260196057738,
69.395,1.081,1.0,0.01,0.03,positive,1,2.6236972412483928,50.05474457905235,1.1141911165484937,2.6219934474359428,50.05363381248259,1.113467575775413,
234.635,0.666,0.5,0.01,0.0075,positive,2,1.2904020646021601,50.05364604442024,0.547987966962018,1.2930382492934915,50.054458026152766,0.5491074610555,
69.395,1.081,0.01,3.0,0.03,positive,2,2.923915983180328,50.051855986089706,1.2416833629948734,2.9195416777182386,50.05113673964777,1.2398257506872086,
69.395,1.081,0.01,1.0,0.02,positive,1,0.9924621572163649,50.04951341936037,0.4214634606830155,0.9899521464781514,50.05189798898776,0.42039754819014413,
157.141,1.335,0.01,11.0,0.011,positive,5,17.4601695519368,50.06819112234814,7.414714435169357,17.62737625136673,50.0211166891243,7.485721187093057,
69.395,1.081,0.01,11.0,0.341,positive,1,6.824186010798579,50.063282743808685,2.8979896427716065,6.879829294750477,50.04258875823854,2.9216193709658898,
195.932,1.106,11.0,0.01,0.22,positive,4,26.377102751229785,49.91182622637964,11.201419547829873,27.077782367605963,50.28171328256434,11.498973317311858,
195.932,1.106,0.1,0.01,0.0005,positive,2,0.5363794345423522,50.04817652771524,0.22778131244366917,0.533109140037567,50.048131506750224,0.22639253441377913,
234.635,0.666,1.0,0.01,0.01,positive,5,2.699513057303841,50.05918992982214,1.146387403305521,2.7092433745267,50.048786508527456,1.150519523750085,
69.395,1.081,7.0,0.01,0.007,positive,2,-17.288736149321096,50.06771693696005,-7.34191275238708,-17.213526688137065,50.02123662828379,-7.309973963027462,
98.736,1.311,0.01,15.0,0.45,positive,4,20.27429582252757,50.023086421373186,8.60977400311176,20.340480026005526,50.119718335708164,8.637880085784579,
98.736,1.311,0.01,3.0,0.06,positive,1,1.9510721533072175,50.04445943728299,0.8285511097788422,1.9451137322937357,50.045114091106655,0.8260207798087887,
69.395,1.081,0.5,0.01,0.015,positive,2,-1.8225100429088188,50.04692620242383,-0.7739553435148713,-1.84077930255848,50.051430455544576,-0.7817136498040088,
195.932,1.106,0.01,7.0,0.217,positive,1,4.327912086776797,50.02931590675551,1.8379106874370634,4.386380568412069,50.0395503105006,1.8627401768354295,
195.932,1.106,0.01,11.0,0.33,positive,1,6.7004318058493855,50.01067351498555,2.8454356233435476,6.7880318529717165,50.02657746173446,2.882636254871631,
195.932,1.106,1.0,0.01,0.03,positive,4,2.6281092029850335,50.04259793465936,1.116064720139729,2.655236328114322,50.0293151406819,1.127584647577001,
195.932,1.106,0.01,7.0,0.07,positive,1,4.341050523919121,50.03679888284342,1.8434901154744014,4.32865875216294,50.019094480459216,1.8382277697311618,
98.736,1.311,7.0,0.01,0.14,positive,1,17.113276135998557,50.06465156991083,7.267401110921759,17.024812419217728,50.03591421692825,7.229833709537,
127.977,1.382,11.0,0.01,0.055,positive,2,26.965600558915334,49.957337852693726,11.451333683928713,26.778388777385647,49.968350146446866,11.371831483516921,
69.395,1.081,3.0,0.01,0.003,positive,2,7.514239204167926,50.05771253088493,3.1910307474808586,7.498986857603592,50.049903172505715,3.1845536171239988,
127.977,1.382,0.01,0.1,0.0005,positive,4,-1.4403902132869038,50.05071999305046,-0.6116826113839408,-1.4250381844430158,50.04985027411672,-0.6051631495001766,
98.736,1.311,0.1,0.01,0.001,positive,2,-0.9470074177625111,50.05032205741981,-0.40216044579688764,-0.9540257002743973,50.05108609420814,-0.4051408613361633,
234.635,0.666,0.01,0.1,0.0031,positive,3,-0.5940097901462827,50.04811040150065,-0.25225487945739883,-0.5944597672721779,50.048382401438154,-0.2524459687753431,
234.635,0.666,3.0,0.01,0.093,positive,2,-7.450202294008206,50.046116266063144,-3.1638365440836616,-7.363312951300803,50.04245556547499,-3.126937723501275,
69.395,1.081,0.01,11.0,0.165,positive,4,15.002513329153738,50.033095210937184,6.371035047203048,15.10670208782359,50.028182193684344,6.415280315875484,
195.932,1.106,0.5,0.01,0.0155,positive,1,1.2847013347025713,50.052968222208676,0.5455670692638743,1.2786810574357408,50.05223628883108,0.5430104711379908,
127.977,1.382,3.0,0.01,0.015,positive,2,7.429918427007744,50.062494071203126,3.155222705540914,7.432822730986749,50.03795746164959,3.1564560603816667,
195.932,1.106,0.1,0.1,0.01,positive,1,-0.35167989333406374,50.05070222108075,-0.1493459713496109,-0.3435328967962038,50.04893531398339,-0.14588623101588408,
98.736,1.311,0.01,15.0,0.15,positive,2,-12.952634327182531,50.06822770566425,-5.500524174954362,-12.917539218728681,50.0570840426028,-5.485620527742773,
157.141,1.335,11.0,0.01,0.011,positive,1,26.971903482723352,49.95064064734823,11.454010312010936,27.180193305147363,49.9467544971299,11.542463608436965,
234.635,0.666,15.0,0.01,0.3,positive,5,35.834112601906334,49.69100575753304,15.217476049730903,37.53307489958248,49.93386177004592,15.938965049933108,
195.932,1.106,0.01,7.0,0.105,positive,4,9.444107855345958,50.040285071957854,4.010577482311007,9.494098598691615,50.01223386035274,4.031806777090035,
195.932,1.106,0.5,0.01,0.0005,positive,5,-1.7611129635140714,50.05027026094361,-0.7478821825692507,-1.7741291138530828,50.05210762982671,-0.7534096797405652,
127.977,1.382,0.01,11.0,0.341,positive,1,6.834117004445753,50.05673856052065,2.9022069833725808,6.780949420832008,50.05398808936519,2.8796285972617666,
69.395,1.081,3.0,0.01,0.003,positive,4,7.8747005514501245,50.061001331609035,3.34410589071264,7.894957181637477,50.031461272074964,3.3527081627473576,
69.395,1.081,0.01,3.0,0.09,positive,1,2.0440745702100087,50.053667661386406,0.8680459360497743,2.0301630037247036,50.04663706456947,0.8621381874149412,
157.141,1.335,0.01,7.0,0.007,positive,4,-9.619368002026945,50.08292068772142,-4.085004247505922,-9.596545261623099,50.05601456187357,-4.075312239520596,
127.977,1.382,3.0,0.01,0.093,positive,4,-7.5514130818667855,50.0426466939053,-3.2068171742257454,-7.47815850492908,50.03054288016299,-3.1757085548365382,
98.736,1.311,0.01,1.0,0.015,positive,3,-1.765023252411869,50.05059933751323,-0.7495427435076732,-1.7592704163497377,50.04721786918943,-0.7470997181712832,
127.977,1.382,11.0,0.01,0.055,positive,4,26.812937852748455,50.07195522059941,11.386503249850712,26.970418370050865,50.14482514688473,11.453379637358104,
195.932,1.106,0.5,0.01,0.0025,positive,2,1.3161731791625966,50.047344650062534,0.5589320448286889,1.3404516105558173,50.04675575916969,0.5692422331220559,
98.736,1.311,1.0,0.01,0.03,positive,3,2.879560381250778,50.0450616035784,1.222847112812459,2.868765394163117,50.050266743042165,1.2182628648560885,
195.932,1.106,15.0,0.01,0.3,positive,4,36.45151116746525,50.067077092736746,15.479663312156127,36.79310948994779,49.833799289548345,15.624727998109304,
234.635,0.666,0.01,11.0,0.055,positive,1,6.743239686481687,50.111852044133066,2.8636146112118595,6.731178076876954,50.02254991060385,2.8584924736185466,
98.736,1.311,11.0,0.01,0.341,positive,1,27.02364221027147,49.671179691130035,11.475981913653587,26.79100413387741,50.34827673551013,11.377188777763466,
127.977,1.382,0.01,11.0,0.011,positive,2,9.523768776510236,50.014194429045425,4.044406648764326,9.56156485622788,50.02675483391995,4.060457302627773,
127.977,1.382,0.01,7.0,0.007,positive,2,-6.036336443220196,50.02616091886337,-2.5634178882368763,-6.024197682249789,50.04557866458395,-2.5582629871962754,
69.395,1.081,0.01,7.0,0.105,positive,3,7.99591904124951,50.07227377869441,3.3955830818963437,8.034234586643565,50.065040743393936,3.41185433439934,
195.932,1.106,0.01,15.0,0.075,positive,3,16.578104807656302,50.028249634594815,7.040132838311663,16.435754346799254,50.03314623013156,6.9796816488870626,
195.932,1.106,7.0,0.01,0.105,positive,3,17.103548608674043,50.08538324214197,7.263270175248023,16.977786103285183,50.03343312878896,7.209863301887712,
98.736,1.311,0.01,0.1,0.0001,positive,4,-1.860190589778467,50.04575319009199,-0.7899569346774533,-1.8488857274732886,50.0592271194035,-0.7851561608091084,
127.977,1.382,0.01,3.0,0.06,positive,1,1.8903244306669282,50.058930282541816,0.802753707604437,1.906344482511771,50.0491131360404,0.8095568551519327,
157.141,1.335,0.01,11.0,0.055,positive,1,-6.771174251721038,50.012254733816505,-2.8754774298118897,-6.745344326719946,49.99367422992356,-2.8645083772379594,
157.141,1.335,0.01,15.0,0.15,positive,3,16.419730750136765,50.046672598936844,6.9728769959813,16.4338322722352,50.06903894360894,6.978865412024461,
98.736,1.311,0.1,0.01,0.0015,positive,5,-2.4190618356594835,50.052189918252964,-1.0272897212754728,2.3932931611150243,50.038853756842165,1.0163466795970038,
69.395,1.081,3.0,0.01,0.045,positive,3,7.723897011893992,50.05768339516494,3.2800649787217564,7.668400810273163,50.05053886872567,3.2564977111742666,
127.977,1.382,0.01,7.0,0.007,positive,1,4.316314027622714,50.03771711120272,1.8329854032710695,4.324808576569589,50.0432298118339,1.8365927367800192,
98.736,1.311,0.01,7.0,0.217,positive,5,11.468217244890639,50.00907004417332,4.870144914595991,11.588580081083983,50.10697909548576,4.921258740056048,
98.736,1.311,0.01,15.0,0.45,positive,1,9.193860660752406,50.053721148441,3.9043063787805363,9.236181043558165,50.076363519070846,3.9222783436207598,
195.932,1.106,0.5,0.01,0.0025,positive,1,1.2802761919948433,50.04546763788878,0.5436878681819447,1.2704144380477358,50.046813947023125,0.5394999312246203,
234.635,0.666,0.1,0.1,0.01,positive,5,1.0418861430505406,50.05961989442676,0.44245207365828976,1.026430287339693,50.05541116668449,0.43588852018842067,
